mention_id,platform,source_name,Brand social media link,text,brand_name,language,sentiment,topic,relevance_score,engagement,product_mentioned,product_id
mention_00365,Twitter,user_7520,https://twitter.com/user_7520/status/7470843264,مين جرب شامبو ايفا؟ عايزة رأيكم,Eva Cosmetics,ar,neutral,hair_care,1.0,"{'likes': 7, 'retweets': 33, 'replies': 13}",إيفا Berry Bliss,EVA-0008
mention_00496,Jumia,user_4291,https://jumia.com/product/EVA-0028/review/mention_00496,خلاني البشرة تحسس,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 20},إيفا Hair Oil,EVA-0028
mention_01305,Facebook,user_7402,https://facebook.com/posts/205561,Hi everyone! Can someone recommend Eva products for dry skin?,Eva Cosmetics,en,neutral,moisturizing,1.0,"{'likes': 19, 'comments': 63, 'shares': 27}",Eva Hair Mask,EVA-0027
mention_00339,Instagram,user_4613,https://instagram.com/p/406278,Excellent product,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 510, 'comments': 21}",Eva Vanilla Dream,EVA-0004
mention_00422,Instagram,user_8204,https://instagram.com/p/587648,Is Eva cruelty-free?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 201, 'comments': 57}",Eva Body Lotion Cocoa,EVA-0034
mention_00165,Instagram,user_5500,https://instagram.com/p/720148,مين جرب شامبو ايفا؟ عايزة رأيكم,Eva Cosmetics,ar,neutral,hair_care,1.0,"{'likes': 490, 'comments': 56}",إيفا Body Oil,EVA-0039
mention_00029,Instagram,user_4346,https://instagram.com/p/802258,Not worth the price,Eva Cosmetics,en,negative,price_value,0.7,"{'likes': 545, 'comments': 40}",Eva Body Lotion Cocoa,EVA-0034
mention_00517,Jumia,user_3519,https://jumia.com/product/EVA-0010/review/mention_00517,Smell is nice but doesn't last,Eva Cosmetics,en,negative,smell_fragrance,0.7,{'helpful_votes': 41},Eva Anti-Aging Serum,EVA-0010
mention_00194,Twitter,user_3185,https://twitter.com/user_3185/status/5485387618,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,"{'likes': 336, 'retweets': 80, 'replies': 6}",إيفا Stretch Mark Cream,EVA-0043
mention_00860,Facebook,user_7020,https://facebook.com/posts/288006,PSA: Eva is having a sale! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 48, 'comments': 8, 'shares': 28}",Eva Micellar Water,EVA-0061
mention_01272,Twitter,user_7578,https://twitter.com/user_7578/status/2411844389,للأسف منتجات ايفا مش زي زمان,Eva Cosmetics,ar,negative,general_mention,1.0,"{'likes': 469, 'retweets': 50, 'replies': 49}",إيفا Repair Conditioner,EVA-0026
mention_01271,Twitter,user_9767,https://twitter.com/user_9767/status/2996528430,ممتاز,Eva Cosmetics,ar,positive,general_mention,0.7,"{'likes': 342, 'retweets': 11, 'replies': 22}",إيفا Facial Cleanser,EVA-0060
mention_00170,Instagram,user_6482,https://instagram.com/p/169113,"Eva delivery took 2 weeks, disappointed",Eva Cosmetics,en,negative,customer_service,1.0,"{'likes': 428, 'comments': 99}",Eva Citrus Fresh,EVA-0007
mention_00966,Facebook,user_6927,https://facebook.com/posts/131208,مين عندها فكرة عن اسعار ايفا في السعودية؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 105, 'comments': 52, 'shares': 28}",إيفا Makeup Remover,EVA-0067
mention_00653,Noon,user_1735,https://noon.com/product/EVA-0057/review/mention_00653,Caused skin irritation,Eva Cosmetics,en,negative,skin_reaction,0.7,{'helpful_votes': 39},Eva Glycerin Soap,EVA-0057
mention_00174,Twitter,user_6928,https://twitter.com/user_6928/status/5373266871,Great moisturizing,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 47, 'retweets': 82, 'replies': 42}",Eva Peel-Off Mask,EVA-0066
mention_00519,Noon,user_7626,https://noon.com/product/EVA-0058/review/mention_00519,Gentle on sensitive skin,Eva Cosmetics,en,neutral,skin_reaction,0.7,{'helpful_votes': 26},Eva Rose Soap,EVA-0058
mention_01139,Instagram,user_8159,https://instagram.com/p/947718,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 770, 'comments': 94}",إيفا 48H Protection,EVA-0049
mention_01344,Jumia,user_2819,https://jumia.com/product/EVA-0032/review/mention_01344,عادي مفيش حاجة مميزة,Eva Cosmetics,ar,negative,general_mention,0.7,{'helpful_votes': 3},إيفا Color Protect Shampoo,EVA-0032
mention_00492,Twitter,user_3205,https://twitter.com/user_3205/status/9434691954,Not worth the price,Eva Cosmetics,en,negative,price_value,0.7,"{'likes': 63, 'retweets': 98, 'replies': 28}",Eva Sheet Mask,EVA-0065
mention_00074,Facebook,user_6280,https://facebook.com/posts/993085,Does anyone know if Eva ships internationally?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 198, 'comments': 61, 'shares': 14}",Eva Body Lotion Vitamin E,EVA-0035
mention_01175,Noon,user_5620,https://noon.com/product/EVA-0045/review/mention_01175,Caused skin irritation,Eva Cosmetics,en,negative,skin_reaction,0.7,{'helpful_votes': 6},Eva Roll-On Floral,EVA-0045
mention_00588,Instagram,user_4744,https://instagram.com/p/953740,خدمة العملاء بتاعت ايفا سيئة جدا,Eva Cosmetics,ar,negative,customer_service,1.0,"{'likes': 296, 'comments': 57}",إيفا Eye Cream,EVA-0017
mention_00751,Instagram,user_4454,https://instagram.com/p/705822,Where can I buy Eva products in Dubai?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 686, 'comments': 56}",Eva Keratin Shampoo,EVA-0022
mention_00658,Noon,user_1984,https://noon.com/product/EVA-0022/review/mention_00658,Too expensive for the quality,Eva Cosmetics,en,negative,product_quality,0.7,{'helpful_votes': 2},Eva Keratin Shampoo,EVA-0022
mention_00843,Instagram,user_2570,https://instagram.com/p/660380,Thank you @evacosmetics for amazing products! 💕,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 287, 'comments': 87}",Eva Roll-On Whitening,EVA-0047
mention_00235,Noon,user_9589,https://noon.com/product/EVA-0022/review/mention_00235,منتج ممتاز بستخدمه دايما,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 37},إيفا Keratin Shampoo,EVA-0022
mention_00733,Twitter,user_7652,https://twitter.com/user_7652/status/6933776673,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 302, 'retweets': 50, 'replies': 40}",إيفا 48H Protection,EVA-0049
mention_00215,Jumia,user_2530,https://jumia.com/product/None/review/mention_00215,عادي مفيش حاجة مميزة,Eva Cosmetics,ar,negative,general_mention,0.7,{'helpful_votes': 19},Eva Cosmetics,
mention_00163,Facebook,user_3902,https://facebook.com/posts/910389,تحذير! مزيل ايفا عمل حساسية شديدة,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 50, 'comments': 22, 'shares': 19}",إيفا Anti-Aging Serum,EVA-0010
mention_00133,Instagram,user_4394,https://instagram.com/p/714867,ايفا ولا نيفيا احسن؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 815, 'comments': 72}",إيفا Whitening Cream,EVA-0009
mention_01040,Amazon,user_7558,https://amazon.com/product/EVA-0027/review/mention_01040,"No effect at all, very light",Eva Cosmetics,en,neutral,general_mention,0.7,{'helpful_votes': 47},Eva Hair Mask,EVA-0027
mention_01000,Facebook,user_7308,https://facebook.com/posts/220671,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 150, 'comments': 30, 'shares': 15}",إيفا Sheet Mask,EVA-0065
mention_01151,Twitter,user_3681,https://twitter.com/user_3681/status/3478872199,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 443, 'retweets': 6, 'replies': 45}",إيفا Lavender Soap,EVA-0059
mention_00186,Amazon,user_8349,https://amazon.com/product/EVA-0061/review/mention_00186,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 48},Eva Micellar Water,EVA-0061
mention_00042,Instagram,user_9346,https://instagram.com/p/519093,مين جرب شامبو ايفا؟ عايزة رأيكم,Eva Cosmetics,ar,neutral,hair_care,1.0,"{'likes': 1000, 'comments': 98}",إيفا Roll-On Floral,EVA-0045
mention_00693,Twitter,user_4425,https://twitter.com/user_4425/status/3628750833,حد يعرف فين الاقي منتجات ايفا في السعودية؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 168, 'retweets': 67, 'replies': 26}",إيفا Hair Mask,EVA-0027
mention_00109,Twitter,user_8213,https://twitter.com/user_8213/status/9205284543,ايفا احسن منتجات عناية بالبشرة في مصر,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 64, 'retweets': 64, 'replies': 37}",إيفا Vitamin C Cream,EVA-0013
mention_00039,Facebook,user_7745,https://facebook.com/posts/941204,Honestly Eva products are overpriced for the quality,Eva Cosmetics,en,negative,product_quality,1.0,"{'likes': 105, 'comments': 3, 'shares': 5}",Eva Stretch Mark Cream,EVA-0043
mention_00569,Facebook,user_7474,https://facebook.com/posts/525146,Honestly Eva products are overpriced for the quality,Eva Cosmetics,en,negative,product_quality,1.0,"{'likes': 22, 'comments': 35, 'shares': 24}",Eva Spray Deodorant,EVA-0046
mention_01157,Amazon,user_9015,https://amazon.com/product/EVA-0016/review/mention_01157,رائحته جميلة جدا وثباته كويس,Eva Cosmetics,ar,positive,longevity,0.7,{'helpful_votes': 7},إيفا Face Moisturizer,EVA-0016
mention_01188,Twitter,user_5752,https://twitter.com/user_5752/status/6579926978,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,"{'likes': 127, 'retweets': 69, 'replies': 49}",إيفا Face Moisturizer,EVA-0016
mention_01347,Twitter,user_1050,https://twitter.com/user_1050/status/1404768759,Is Eva cruelty-free?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 326, 'retweets': 36, 'replies': 45}",Eva Hand Cream,EVA-0037
mention_00484,Amazon,user_8324,https://amazon.com/product/EVA-0064/review/mention_00484,Caused skin irritation,Eva Cosmetics,en,negative,skin_reaction,0.7,{'helpful_votes': 5},Eva Clay Mask,EVA-0064
mention_00469,Twitter,user_9571,https://twitter.com/user_9571/status/5179517389,Love it,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 101, 'retweets': 77, 'replies': 12}",Eva Body Lotion Cocoa,EVA-0034
mention_00025,Twitter,user_7930,https://twitter.com/user_7930/status/3090237817,Eva customer service is terrible,Eva Cosmetics,en,negative,customer_service,1.0,"{'likes': 474, 'retweets': 100, 'replies': 50}",Eva Hand Cream,EVA-0037
mention_01361,Facebook,user_5636,https://facebook.com/posts/965568,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 75, 'comments': 1, 'shares': 14}",إيفا Hair Oil,EVA-0028
mention_01091,Instagram,user_4393,https://instagram.com/p/668016,ايفا كوزماتيكس عاملة تخفيضات دلوقتي,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 340, 'comments': 71}",إيفا Argan Conditioner,EVA-0025
mention_00069,Facebook,user_3683,https://facebook.com/posts/426147,تحذير! مزيل ايفا عمل حساسية شديدة,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 196, 'comments': 47, 'shares': 5}",إيفا SPF 30 Sunscreen,EVA-0015
mention_01186,Amazon,user_3864,https://amazon.com/product/EVA-0029/review/mention_01186,"Average product, nothing special",Eva Cosmetics,en,negative,general_mention,0.7,{'helpful_votes': 48},Eva Leave-in Conditioner,EVA-0029
mention_00367,Jumia,user_9377,https://jumia.com/product/EVA-0011/review/mention_00367,Gentle on sensitive skin,Eva Cosmetics,en,neutral,skin_reaction,0.7,{'helpful_votes': 5},Eva Night Cream,EVA-0011
mention_00506,Noon,user_2220,https://noon.com/product/EVA-0023/review/mention_00506,بيطري الشعر وريحته حلوة,Eva Cosmetics,ar,positive,hair_care,0.7,{'helpful_votes': 18},إيفا Anti-Dandruff Shampoo,EVA-0023
mention_00851,Facebook,user_4277,https://facebook.com/posts/293757,Hi everyone! Can someone recommend Eva products for dry skin?,Eva Cosmetics,en,neutral,moisturizing,1.0,"{'likes': 200, 'comments': 15, 'shares': 29}",Eva Hair Mask,EVA-0027
mention_01234,Twitter,user_7998,https://twitter.com/user_7998/status/2655207639,توصيل منتجات ايفا متأخر اسبوع كامل,Eva Cosmetics,ar,neutral,customer_service,1.0,"{'likes': 72, 'retweets': 0, 'replies': 14}",إيفا Hair Serum,EVA-0030
mention_00384,Instagram,user_4879,https://instagram.com/p/405844,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 73, 'comments': 55}",إيفا Eye Cream,EVA-0017
mention_00735,Instagram,user_1190,https://instagram.com/p/175231,"Eva or Garnier, which is better?",Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 305, 'comments': 85}",Eva Acne Treatment,EVA-0018
mention_00718,Instagram,user_3159,https://instagram.com/p/197429,Bad quality,Eva Cosmetics,en,negative,product_quality,0.7,"{'likes': 90, 'comments': 96}",Eva Facial Cleanser,EVA-0060
mention_01247,Twitter,user_1494,https://twitter.com/user_1494/status/5925840748,Not worth the price,Eva Cosmetics,en,negative,price_value,0.7,"{'likes': 37, 'retweets': 61, 'replies': 38}",Eva Argan Oil Shampoo,EVA-0021
mention_00455,Twitter,user_3250,https://twitter.com/user_3250/status/5262101582,"Eva delivery took 2 weeks, disappointed",Eva Cosmetics,en,negative,customer_service,1.0,"{'likes': 271, 'retweets': 38, 'replies': 26}",Eva Hydrating Gel,EVA-0020
mention_00265,Instagram,user_1519,https://instagram.com/p/401036,Bad quality,Eva Cosmetics,en,negative,product_quality,0.7,"{'likes': 71, 'comments': 8}",Eva Micellar Water,EVA-0061
mention_00076,Twitter,user_6576,https://twitter.com/user_6576/status/9074999565,ايفا كوزماتيكس عاملة تخفيضات دلوقتي,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 93, 'retweets': 62, 'replies': 13}",إيفا Body Lotion Cocoa,EVA-0034
mention_00233,Jumia,user_7035,https://jumia.com/product/EVA-0003/review/mention_00233,غالي على جودته,Eva Cosmetics,ar,positive,price_value,0.7,{'helpful_votes': 19},إيفا Rose Garden,EVA-0003
mention_00445,Facebook,user_2676,https://facebook.com/posts/107704,تحذير! مزيل ايفا عمل حساسية شديدة,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 173, 'comments': 66, 'shares': 26}",إيفا Sport Active,EVA-0051
mention_00396,Twitter,user_5082,https://twitter.com/user_5082/status/4413838650,ايفا ولا نيفيا احسن؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 214, 'retweets': 25, 'replies': 41}",Eva Cosmetics,
mention_01041,Twitter,user_2887,https://twitter.com/user_2887/status/5906579123,Just tried Eva cream and OMG my skin is glowing! ✨,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 185, 'retweets': 1, 'replies': 4}",Eva Vanilla Dream,EVA-0004
mention_00177,Instagram,user_3962,https://instagram.com/p/971728,"Eva or Garnier, which is better?",Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 621, 'comments': 48}",Eva Argan Oil Shampoo,EVA-0021
mention_00019,Facebook,user_6804,https://facebook.com/posts/544154,PSA: Eva is having a sale! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 48, 'comments': 12, 'shares': 3}",Eva Aloe Vera Soap,EVA-0056
mention_01230,Noon,user_1716,https://noon.com/product/EVA-0002/review/mention_01230,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,{'helpful_votes': 1},إيفا Musk & Jasmine,EVA-0002
mention_01281,Twitter,user_6304,https://twitter.com/user_6304/status/8443722173,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 101, 'retweets': 9, 'replies': 46}",إيفا Dark Spot Corrector,EVA-0019
mention_00342,Jumia,user_5877,https://jumia.com/product/EVA-0032/review/mention_00342,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,{'helpful_votes': 6},إيفا Color Protect Shampoo,EVA-0032
mention_00932,Twitter,user_4933,https://twitter.com/user_4933/status/9012328127,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 195, 'retweets': 11, 'replies': 25}",إيفا Anti-Dandruff Shampoo,EVA-0023
mention_00880,Instagram,user_2639,https://instagram.com/p/824423,خدمة العملاء بتاعت ايفا سيئة جدا,Eva Cosmetics,ar,negative,customer_service,1.0,"{'likes': 340, 'comments': 73}",إيفا Face Scrub,EVA-0063
mention_00596,Twitter,user_7479,https://twitter.com/user_7479/status/9441870024,ايفا كوزماتيكس عاملة تخفيضات دلوقتي,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 162, 'retweets': 83, 'replies': 18}",إيفا Body Lotion Vitamin E,EVA-0035
mention_00062,Twitter,user_8999,https://twitter.com/user_8999/status/6237376063,Thank you @evacosmetics for amazing products! 💕,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 385, 'retweets': 49, 'replies': 26}",Eva Leave-in Conditioner,EVA-0029
mention_01182,Instagram,user_2534,https://instagram.com/p/273133,Anyone tried Eva hair products? Worth it?,Eva Cosmetics,en,neutral,hair_care,1.0,"{'likes': 659, 'comments': 10}",Eva Strengthening Shampoo,EVA-0031
mention_00273,Amazon,user_3295,https://amazon.com/product/EVA-0008/review/mention_00273,بيطري الشعر وريحته حلوة,Eva Cosmetics,ar,positive,hair_care,0.7,{'helpful_votes': 48},إيفا Berry Bliss,EVA-0008
mention_01134,Instagram,user_9267,https://instagram.com/p/133287,ريحة بودي سبلاش ايفا جامدة بس مش دايمة,Eva Cosmetics,ar,positive,smell_fragrance,1.0,"{'likes': 739, 'comments': 18}",إيفا Makeup Remover,EVA-0067
mention_00873,Amazon,user_5315,https://amazon.com/product/EVA-0051/review/mention_00873,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,{'helpful_votes': 32},إيفا Sport Active,EVA-0051
